Prefix;Country;;Rate;Increment;Min Time;Connection fee
809713;Dominican Republic;MOB;1,8488;30;0;0,0661
809714;Dominican Republic;MOB;1,8488;30;0;0,0661
809715;Dominican Republic;MOB;1,8488;30;0;0,0661
809716;Dominican Republic;MOB;1,8488;30;0;0,0661
809717;Dominican Republic;MOB;1,8488;30;0;0,0661
809718;Dominican Republic;MOB;1,8488;30;0;0,0661
809719;Dominican Republic;MOB;1,8488;30;0;0,0661
809720;Dominican Republic;MOB;1,8488;30;0;0,0661
809721;Dominican Republic;MOB;1,8488;30;0;0,0661
809722;Dominican Republic;MOB;1,8488;30;0;0,0661
809723;Dominican Republic;MOB;1,8488;30;0;0,0661
809724;Dominican Republic;FIX;1,8488;30;0;0,0661
809726;Dominican Republic;FIX;1,8488;30;0;0,0661
809727;Dominican Republic;MOB;1,8488;30;0;0,0661
809728;Dominican Republic;FIX;1,8488;30;0;0,0661
809729;Dominican Republic;MOB;1,8488;30;0;0,0661
809730;Dominican Republic;FIX;1,8488;30;0;0,0661
809731;Dominican Republic;FIX;1,8488;30;0;0,0661
809732;Dominican Republic;FIX;1,8488;30;0;0,0661
809734;Dominican Republic;FIX;1,8488;30;0;0,0661
809735;Dominican Republic;FIX;1,8488;30;0;0,0661
809736;Dominican Republic;FIX;1,8488;30;0;0,0661
809738;Dominican Republic;FIX;1,8488;30;0;0,0661
809740;Dominican Republic;FIX;1,8488;30;0;0,0661
809741;Dominican Republic;FIX;1,8488;30;0;0,0661
809742;Dominican Republic;MOB;1,8488;30;0;0,0661
8097421;Dominican Republic;MOB;1,8488;30;0;0,0661
8097422;Dominican Republic;MOB;1,8488;30;0;0,0661
809743;Dominican Republic;MOB;1,8488;30;0;0,0661
809744;Dominican Republic;MOB;1,8488;30;0;0,0661
809745;Dominican Republic;FIX;1,8488;30;0;0,0661
809747;Dominican Republic;MOB;1,8488;30;0;0,0661
809748;Dominican Republic;FIX;1,8488;30;0;0,0661
809749;Dominican Republic;MOB;1,8488;30;0;0,0661
809750;Dominican Republic;MOB;1,8488;30;0;0,0661
809751;Dominican Republic;MOB;1,8488;30;0;0,0661
809752;Dominican Republic;MOB;1,8488;30;0;0,0661
809753;Dominican Republic;MOB;1,8488;30;0;0,0661
809754;Dominican Republic;MOB;1,8488;30;0;0,0661
809756;Dominican Republic;MOB;1,8488;30;0;0,0661
809757;Dominican Republic;MOB;1,8488;30;0;0,0661
809758;Dominican Republic;MOB;1,8488;30;0;0,0661
809759;Dominican Republic;MOB;1,8488;30;0;0,0661
809760;Dominican Republic;MOB;1,8488;30;0;0,0661
809761;Dominican Republic;MOB;1,8488;30;0;0,0661
809762;Dominican Republic;MOB;1,8488;30;0;0,0661
809763;Dominican Republic;MOB;1,8488;30;0;0,0661
809764;Dominican Republic;MOB;1,8488;30;0;0,0661
809765;Dominican Republic;MOB;1,8488;30;0;0,0661
809766;Dominican Republic;FIX;1,8488;30;0;0,0661
809767;Dominican Republic;MOB;1,8488;30;0;0,0661
809768;Dominican Republic;MOB;1,8488;30;0;0,0661
809769;Dominican Republic;MOB;1,8488;30;0;0,0661
809771;Dominican Republic;MOB;1,8488;30;0;0,0661
809772;Dominican Republic;MOB;1,8488;30;0;0,0661
809773;Dominican Republic;MOB;1,8488;30;0;0,0661
809774;Dominican Republic;MOB;1,8488;30;0;0,0661
809775;Dominican Republic;MOB;1,8488;30;0;0,0661
809776;Dominican Republic;MOB;1,8488;30;0;0,0661
809777;Dominican Republic;MOB;1,8488;30;0;0,0661
809778;Dominican Republic;MOB;1,8488;30;0;0,0661
809779;Dominican Republic;MOB;1,8488;30;0;0,0661
809780;Dominican Republic;MOB;1,8488;30;0;0,0661
809781;Dominican Republic;MOB;1,8488;30;0;0,0661
809782;Dominican Republic;MOB;1,8488;30;0;0,0661
809783;Dominican Republic;MOB;1,8488;30;0;0,0661
809784;Dominican Republic;FIX;1,8488;30;0;0,0661
809785;Dominican Republic;MOB;1,8488;30;0;0,0661
809786;Dominican Republic;MOB;1,8488;30;0;0,0661
809787;Dominican Republic;MOB;1,8488;30;0;0,0661
809788;Dominican Republic;FIX;1,8488;30;0;0,0661
809789;Dominican Republic;MOB;1,8488;30;0;0,0661
809790;Dominican Republic;MOB;1,8488;30;0;0,0661
809791;Dominican Republic;MOB;1,8488;30;0;0,0661
809793;Dominican Republic;FIX;1,8488;30;0;0,0661
809794;Dominican Republic;FIX;1,8488;30;0;0,0661
809795;Dominican Republic;FIX;1,8488;30;0;0,0661
809796;Dominican Republic;MOB;1,8488;30;0;0,0661
809797;Dominican Republic;FIX;1,8488;30;0;0,0661
809798;Dominican Republic;MOB;1,8488;30;0;0,0661
809799;Dominican Republic;MOB;1,8488;30;0;0,0661
809801;Dominican Republic;MOB;1,8488;30;0;0,0661
809802;Dominican Republic;MOB;1,8488;30;0;0,0661
809803;Dominican Republic;MOB;1,8488;30;0;0,0661
809804;Dominican Republic;MOB;1,8488;30;0;0,0661
809805;Dominican Republic;MOB;1,8488;30;0;0,0661
809806;Dominican Republic;FIX;1,8488;30;0;0,0661
809807;Dominican Republic;FIX;1,8488;30;0;0,0661
809808;Dominican Republic;FIX;1,8488;30;0;0,0661
809810;Dominican Republic;FIX;1,8488;30;0;0,0661
809812;Dominican Republic;MOB;1,8488;30;0;0,0661
809815;Dominican Republic;MOB;1,8488;30;0;0,0661
809816;Dominican Republic;MOB;1,8488;30;0;0,0661
809817;Dominican Republic;MOB;1,8488;30;0;0,0661
809818;Dominican Republic;MOB;1,8488;30;0;0,0661
809819;Dominican Republic;MOB;1,8488;30;0;0,0661
809820;Dominican Republic;MOB;1,8488;30;0;0,0661
809821;Dominican Republic;MOB;1,8488;30;0;0,0661
809823;Dominican Republic;FIX;1,8488;30;0;0,0661
809825;Dominican Republic;FIX;1,8488;30;0;0,0661
809826;Dominican Republic;FIX;1,8488;30;0;0,0661
809827;Dominican Republic;MOB;1,8488;30;0;0,0661
809828;Dominican Republic;MOB;1,8488;30;0;0,0661
809829;Dominican Republic;MOB;1,8488;30;0;0,0661
809830;Dominican Republic;MOB;1,8488;30;0;0,0661
809831;Dominican Republic;MOB;1,8488;30;0;0,0661
809832;Dominican Republic;MOB;1,8488;30;0;0,0661
809834;Dominican Republic;MOB;1,8488;30;0;0,0661
809835;Dominican Republic;MOB;1,8488;30;0;0,0661
809836;Dominican Republic;MOB;1,8488;30;0;0,0661
809837;Dominican Republic;MOB;1,8488;30;0;0,0661
809838;Dominican Republic;MOB;1,8488;30;0;0,0661
809839;Dominican Republic;MOB;1,8488;30;0;0,0661
80984;Dominican Republic;MOB;1,8488;30;0;0,0661
809840;Dominican Republic;MOB;1,8488;30;0;0,0661
809841;Dominican Republic;MOB;1,8488;30;0;0,0661
809842;Dominican Republic;MOB;1,8488;30;0;0,0661
809843;Dominican Republic;MOB;1,8488;30;0;0,0661
809844;Dominican Republic;MOB;1,8488;30;0;0,0661
809845;Dominican Republic;MOB;1,8488;30;0;0,0661
809846;Dominican Republic;MOB;1,8488;30;0;0,0661
809847;Dominican Republic;MOB;1,8488;30;0;0,0661
809848;Dominican Republic;MOB;1,8488;30;0;0,0661
809849;Dominican Republic;MOB;1,8488;30;0;0,0661
80985;Dominican Republic;MOB;1,8488;30;0;0,0661
809850;Dominican Republic;MOB;1,8488;30;0;0,0661
809851;Dominican Republic;MOB;1,8488;30;0;0,0661
809852;Dominican Republic;MOB;1,8488;30;0;0,0661
809853;Dominican Republic;MOB;1,8488;30;0;0,0661
809854;Dominican Republic;MOB;1,8488;30;0;0,0661
809855;Dominican Republic;MOB;1,8488;30;0;0,0661
809856;Dominican Republic;MOB;1,8488;30;0;0,0661
809857;Dominican Republic;MOB;1,8488;30;0;0,0661
809858;Dominican Republic;MOB;1,8488;30;0;0,0661
8098597;Dominican Republic;MOB;1,8488;30;0;0,0661
8098598;Dominican Republic;MOB;1,8488;30;0;0,0661
8098599;Dominican Republic;MOB;1,8488;30;0;0,0661
80985990;Dominican Republic;MOB;1,8488;30;0;0,0661
80985991;Dominican Republic;MOB;1,8488;30;0;0,0661
80985992;Dominican Republic;MOB;1,8488;30;0;0,0661
80985993;Dominican Republic;MOB;1,8488;30;0;0,0661
80985994;Dominican Republic;MOB;1,8488;30;0;0,0661
80985995;Dominican Republic;MOB;1,8488;30;0;0,0661
80985996;Dominican Republic;MOB;1,8488;30;0;0,0661
80985997;Dominican Republic;MOB;1,8488;30;0;0,0661
80986;Dominican Republic;MOB;1,8488;30;0;0,0661
80987;Dominican Republic;MOB;1,8488;30;0;0,0661
809870;Dominican Republic;FIX;1,8488;30;0;0,0661
809871;Dominican Republic;MOB;1,8488;30;0;0,0661
809872;Dominican Republic;FIX;1,8488;30;0;0,0661
809873;Dominican Republic;MOB;1,8488;30;0;0,0661
809874;Dominican Republic;MOB;1,8488;30;0;0,0661
809875;Dominican Republic;MOB;1,8488;30;0;0,0661
809876;Dominican Republic;MOB;1,8488;30;0;0,0661
809877;Dominican Republic;MOB;1,8488;30;0;0,0661
809878;Dominican Republic;MOB;1,8488;30;0;0,0661
809879;Dominican Republic;MOB;1,8488;30;0;0,0661
80988;Dominican Republic;MOB;1,8488;30;0;0,0661
809880;Dominican Republic;MOB;1,8488;30;0;0,0661
809881;Dominican Republic;MOB;1,8488;30;0;0,0661
809882;Dominican Republic;MOB;1,8488;30;0;0,0661
809883;Dominican Republic;MOB;1,8488;30;0;0,0661
809884;Dominican Republic;MOB;1,8488;30;0;0,0661
809885;Dominican Republic;MOB;1,8488;30;0;0,0661
809886;Dominican Republic;MOB;1,8488;30;0;0,0661
809887;Dominican Republic;FIX;1,8488;30;0;0,0661
809888;Dominican Republic;MOB;1,8488;30;0;0,0661
809889;Dominican Republic;MOB;1,8488;30;0;0,0661
809890;Dominican Republic;MOB;1,8488;30;0;0,0661
809891;Dominican Republic;MOB;1,8488;30;0;0,0661
809899;Dominican Republic;MOB;1,8488;30;0;0,0661
8099;Dominican Republic;MOB;1,8488;30;0;0,0661
80990;Dominican Republic;MOB;1,8488;30;0;0,0661
809901;Dominican Republic;MOB;1,8488;30;0;0,0661
809902;Dominican Republic;MOB;1,8488;30;0;0,0661
809903;Dominican Republic;MOB;1,8488;30;0;0,0661
809904;Dominican Republic;MOB;1,8488;30;0;0,0661
809905;Dominican Republic;MOB;1,8488;30;0;0,0661
809906;Dominican Republic;MOB;1,8488;30;0;0,0661
809907;Dominican Republic;MOB;1,8488;30;0;0,0661
809908;Dominican Republic;FIX;1,8488;30;0;0,0661
809909;Dominican Republic;MOB;1,8488;30;0;0,0661
809910;Dominican Republic;MOB;1,8488;30;0;0,0661
809912;Dominican Republic;MOB;1,8488;30;0;0,0661
809913;Dominican Republic;MOB;1,8488;30;0;0,0661
809914;Dominican Republic;MOB;1,8488;30;0;0,0661
809915;Dominican Republic;MOB;1,8488;30;0;0,0661
809916;Dominican Republic;MOB;1,8488;30;0;0,0661
809917;Dominican Republic;MOB;1,8488;30;0;0,0661
809918;Dominican Republic;MOB;1,8488;30;0;0,0661
809919;Dominican Republic;MOB;1,8488;30;0;0,0661
809920;Dominican Republic;FIX;1,8488;30;0;0,0661
809921;Dominican Republic;FIX;1,8488;30;0;0,0661
809922;Dominican Republic;FIX;1,8488;30;0;0,0661
809923;Dominican Republic;MOB;1,8488;30;0;0,0661
809924;Dominican Republic;MOB;1,8488;30;0;0,0661
809925;Dominican Republic;FIX;1,8488;30;0;0,0661
809926;Dominican Republic;FIX;1,8488;30;0;0,0661
809928;Dominican Republic;MOB;1,8488;30;0;0,0661
809929;Dominican Republic;MOB;1,8488;30;0;0,0661
809930;Dominican Republic;FIX;1,8488;30;0;0,0661
809931;Dominican Republic;MOB;1,8488;30;0;0,0661
809932;Dominican Republic;MOB;1,8488;30;0;0,0661
809934;Dominican Republic;FIX;1,8488;30;0;0,0661
809935;Dominican Republic;MOB;1,8488;30;0;0,0661
809937;Dominican Republic;FIX;1,8488;30;0;0,0661
809938;Dominican Republic;MOB;1,8488;30;0;0,0661
809939;Dominican Republic;MOB;1,8488;30;0;0,0661
809940;Dominican Republic;MOB;1,8488;30;0;0,0661
809941;Dominican Republic;MOB;1,8488;30;0;0,0661
809942;Dominican Republic;MOB;1,8488;30;0;0,0661
809943;Dominican Republic;MOB;1,8488;30;0;0,0661
809944;Dominican Republic;MOB;1,8488;30;0;0,0661
809945;Dominican Republic;MOB;1,8488;30;0;0,0661
809946;Dominican Republic;MOB;1,8488;30;0;0,0661
809947;Dominican Republic;FIX;1,8488;30;0;0,0661
809948;Dominican Republic;FIX;1,8488;30;0;0,0661
809949;Dominican Republic;MOB;1,8488;30;0;0,0661
809952;Dominican Republic;MOB;1,8488;30;0;0,0661
809953;Dominican Republic;MOB;1,8488;30;0;0,0661
809955;Dominican Republic;FIX;1,8488;30;0;0,0661
809956;Dominican Republic;MOB;1,8488;30;0;0,0661
809958;Dominican Republic;MOB;1,8488;30;0;0,0661
80996;Dominican Republic;MOB;1,8488;30;0;0,0661
809960;Dominican Republic;FIX;1,8488;30;0;0,0661
809961;Dominican Republic;MOB;1,8488;30;0;0,0661
809962;Dominican Republic;MOB;1,8488;30;0;0,0661
809963;Dominican Republic;MOB;1,8488;30;0;0,0661
809964;Dominican Republic;MOB;1,8488;30;0;0,0661
809965;Dominican Republic;MOB;1,8488;30;0;0,0661
809966;Dominican Republic;MOB;1,8488;30;0;0,0661
809967;Dominican Republic;MOB;1,8488;30;0;0,0661
809968;Dominican Republic;MOB;1,8488;30;0;0,0661
809969;Dominican Republic;MOB;1,8488;30;0;0,0661
809971;Dominican Republic;FIX;1,8488;30;0;0,0661
809972;Dominican Republic;MOB;1,8488;30;0;0,0661
809973;Dominican Republic;MOB;1,8488;30;0;0,0661
809974;Dominican Republic;MOB;1,8488;30;0;0,0661
809975;Dominican Republic;MOB;1,8488;30;0;0,0661
809977;Dominican Republic;MOB;1,8488;30;0;0,0661
809978;Dominican Republic;MOB;1,8488;30;0;0,0661
809979;Dominican Republic;MOB;1,8488;30;0;0,0661
809980;Dominican Republic;MOB;1,8488;30;0;0,0661
809981;Dominican Republic;MOB;1,8488;30;0;0,0661
809982;Dominican Republic;MOB;1,8488;30;0;0,0661
809983;Dominican Republic;MOB;1,8488;30;0;0,0661
809984;Dominican Republic;MOB;1,8488;30;0;0,0661
809986;Dominican Republic;MOB;1,8488;30;0;0,0661
809988;Dominican Republic;MOB;1,8488;30;0;0,0661
809989;Dominican Republic;MOB;1,8488;30;0;0,0661
80999;Dominican Republic;MOB;1,8488;30;0;0,0661
809997;Dominican Republic;MOB;1,8488;30;0;0,0661
809998;Dominican Republic;MOB;1,8488;30;0;0,0661
829201;Dominican Republic;MOB;1,8488;30;0;0,0661
829203;Dominican Republic;MOB;1,8488;30;0;0,0661
829205;Dominican Republic;MOB;1,8488;30;0;0,0661
829206;Dominican Republic;MOB;1,8488;30;0;0,0661
829207;Dominican Republic;MOB;1,8488;30;0;0,0661
829208;Dominican Republic;MOB;1,8488;30;0;0,0661
829209;Dominican Republic;MOB;1,8488;30;0;0,0661
829210;Dominican Republic;MOB;1,8488;30;0;0,0661
829212;Dominican Republic;MOB;1,8488;30;0;0,0661
829214;Dominican Republic;MOB;1,8488;30;0;0,0661
829222;Dominican Republic;MOB;1,8488;30;0;0,0661
829248;Dominican Republic;MOB;1,8488;30;0;0,0661
829257;Dominican Republic;MOB;1,8488;30;0;0,0661
829259;Dominican Republic;MOB;1,8488;30;0;0,0661
829260;Dominican Republic;MOB;1,8488;30;0;0,0661
829264;Dominican Republic;MOB;1,8488;30;0;0,0661
829265;Dominican Republic;MOB;1,8488;30;0;0,0661
829266;Dominican Republic;MOB;1,8488;30;0;0,0661
829267;Dominican Republic;MOB;1,8488;30;0;0,0661
829268;Dominican Republic;MOB;1,8488;30;0;0,0661
829269;Dominican Republic;MOB;1,8488;30;0;0,0661
829270;Dominican Republic;MOB;1,8488;30;0;0,0661
829271;Dominican Republic;MOB;1,8488;30;0;0,0661
829272;Dominican Republic;MOB;1,8488;30;0;0,0661
829283;Dominican Republic;MOB;1,8488;30;0;0,0661
829297;Dominican Republic;MOB;1,8488;30;0;0,0661
829298;Dominican Republic;MOB;1,8488;30;0;0,0661
829303;Dominican Republic;MOB;1,8488;30;0;0,0661
829304;Dominican Republic;MOB;1,8488;30;0;0,0661
829313;Dominican Republic;MOB;1,8488;30;0;0,0661
829351;Dominican Republic;MOB;1,8488;30;0;0,0661
829352;Dominican Republic;MOB;1,8488;30;0;0,0661
829353;Dominican Republic;MOB;1,8488;30;0;0,0661
829354;Dominican Republic;MOB;1,8488;30;0;0,0661
829356;Dominican Republic;MOB;1,8488;30;0;0,0661
829357;Dominican Republic;MOB;1,8488;30;0;0,0661
829358;Dominican Republic;MOB;1,8488;30;0;0,0661
829359;Dominican Republic;MOB;1,8488;30;0;0,0661
829360;Dominican Republic;MOB;1,8488;30;0;0,0661
829361;Dominican Republic;MOB;1,8488;30;0;0,0661
829370;Dominican Republic;MOB;1,8488;30;0;0,0661
829371;Dominican Republic;MOB;1,8488;30;0;0,0661
829376;Dominican Republic;MOB;1,8488;30;0;0,0661
829377;Dominican Republic;MOB;1,8488;30;0;0,0661
829386;Dominican Republic;MOB;1,8488;30;0;0,0661
829387;Dominican Republic;MOB;1,8488;30;0;0,0661
829389;Dominican Republic;MOB;1,8488;30;0;0,0661
829392;Dominican Republic;MOB;1,8488;30;0;0,0661
829393;Dominican Republic;MOB;1,8488;30;0;0,0661
829394;Dominican Republic;MOB;1,8488;30;0;0,0661
829395;Dominican Republic;MOB;1,8488;30;0;0,0661
829396;Dominican Republic;MOB;1,8488;30;0;0,0661
829397;Dominican Republic;MOB;1,8488;30;0;0,0661
829398;Dominican Republic;MOB;1,8488;30;0;0,0661
829406;Dominican Republic;MOB;1,8488;30;0;0,0661
829415;Dominican Republic;MOB;1,8488;30;0;0,0661
829422;Dominican Republic;MOB;1,8488;30;0;0,0661
829424;Dominican Republic;MOB;1,8488;30;0;0,0661
829425;Dominican Republic;MOB;1,8488;30;0;0,0661
829426;Dominican Republic;MOB;1,8488;30;0;0,0661
829427;Dominican Republic;MOB;1,8488;30;0;0,0661
829428;Dominican Republic;MOB;1,8488;30;0;0,0661
829429;Dominican Republic;MOB;1,8488;30;0;0,0661
829430;Dominican Republic;MOB;1,8488;30;0;0,0661
829440;Dominican Republic;MOB;1,8488;30;0;0,0661
829441;Dominican Republic;MOB;1,8488;30;0;0,0661
829442;Dominican Republic;MOB;1,8488;30;0;0,0661
829443;Dominican Republic;MOB;1,8488;30;0;0,0661
829444;Dominican Republic;MOB;1,8488;30;0;0,0661
829445;Dominican Republic;MOB;1,8488;30;0;0,0661
829446;Dominican Republic;MOB;1,8488;30;0;0,0661
829449;Dominican Republic;MOB;1,8488;30;0;0,0661
829451;Dominican Republic;MOB;1,8488;30;0;0,0661
829452;Dominican Republic;MOB;1,8488;30;0;0,0661
829453;Dominican Republic;MOB;1,8488;30;0;0,0661
829454;Dominican Republic;MOB;1,8488;30;0;0,0661
829543;Dominican Republic;MOB;1,8488;30;0;0,0661
829545;Dominican Republic;MOB;1,8488;30;0;0,0661
829710;Dominican Republic;MOB;1,8488;30;0;0,0661
829777;Dominican Republic;MOB;1,8488;30;0;0,0661
829818;Dominican Republic;MOB;1,8488;30;0;0,0661
829820;Dominican Republic;MOB;1,8488;30;0;0,0661
829845;Dominican Republic;MOB;1,8488;30;0;0,0661
829848;Dominican Republic;MOB;1,8488;30;0;0,0661
829850;Dominican Republic;MOB;1,8488;30;0;0,0661
829855;Dominican Republic;MOB;1,8488;30;0;0,0661
829859;Dominican Republic;MOB;1,8488;30;0;0,0661
829860;Dominican Republic;MOB;1,8488;30;0;0,0661
829880;Dominican Republic;MOB;1,8488;30;0;0,0661
829883;Dominican Republic;MOB;1,8488;30;0;0,0661
829885;Dominican Republic;MOB;1,8488;30;0;0,0661
829889;Dominican Republic;MOB;1,8488;30;0;0,0661
829890;Dominican Republic;MOB;1,8488;30;0;0,0661
829901;Dominican Republic;MOB;1,8488;30;0;0,0661
829909;Dominican Republic;MOB;1,8488;30;0;0,0661
829979;Dominican Republic;MOB;1,8488;30;0;0,0661
670;East Timor;FIX;4,2017;30;0;0,0661
6707;East Timor;MOB;4,2017;30;0;0,0661
593;Ecuador;FIX;0,916;30;0;0,0661
5932;Ecuador;FIX;0,916;30;0;0,0661
5933;Ecuador;FIX;0,916;30;0;0,0661
5934;Ecuador;FIX;0,916;30;0;0,0661
5935;Ecuador;FIX;0,916;30;0;0,0661
5936;Ecuador;FIX;0,916;30;0;0,0661
5937;Ecuador;FIX;0,916;30;0;0,0661
593723;Ecuador;FIX;0,916;30;0;0,0661
593724;Ecuador;FIX;0,916;30;0;0,0661
593728;Ecuador;FIX;0,916;30;0;0,0661
593729;Ecuador;FIX;0,916;30;0;0,0661
5938;Ecuador;MOB;0,916;30;0;0,0661
59384;Ecuador;MOB;0,916;30;0;0,0661
59385;Ecuador;MOB;0,916;30;0;0,0661
593850;Ecuador;MOB;0,916;30;0;0,0661
593851;Ecuador;MOB;0,916;30;0;0,0661
593852;Ecuador;MOB;0,916;30;0;0,0661
593853;Ecuador;MOB;0,916;30;0;0,0661
593854;Ecuador;MOB;0,916;30;0;0,0661
5939;Ecuador;MOB;0,916;30;0;0,0661
59391;Ecuador;MOB;0,916;30;0;0,0661
593920;Ecuador;MOB;0,916;30;0;0,0661
593921;Ecuador;MOB;0,916;30;0;0,0661
593922;Ecuador;MOB;0,916;30;0;0,0661
593923;Ecuador;MOB;0,916;30;0;0,0661
593924;Ecuador;MOB;0,916;30;0;0,0661
59393;Ecuador;MOB;0,916;30;0;0,0661
59394;Ecuador;MOB;0,916;30;0;0,0661
59395;Ecuador;MOB;0,916;30;0;0,0661
593950;Ecuador;MOB;0,916;30;0;0,0661
593951;Ecuador;MOB;0,916;30;0;0,0661
593952;Ecuador;MOB;0,916;30;0;0,0661
593953;Ecuador;MOB;0,916;30;0;0,0661
593954;Ecuador;MOB;0,916;30;0;0,0661
59396;Ecuador;MOB;0,916;30;0;0,0661
593968;Ecuador;MOB;0,916;30;0;0,0661
593969;Ecuador;MOB;0,916;30;0;0,0661
59397;Ecuador;MOB;0,916;30;0;0,0661
59398;Ecuador;MOB;0,916;30;0;0,0661
593990;Ecuador;MOB;0,916;30;0;0,0661
593991;Ecuador;MOB;0,916;30;0;0,0661
593992;Ecuador;MOB;0,916;30;0;0,0661
593993;Ecuador;MOB;0,916;30;0;0,0661
593994;Ecuador;MOB;0,916;30;0;0,0661
593995;Ecuador;MOB;0,916;30;0;0,0661
593996;Ecuador;MOB;0,916;30;0;0,0661
593997;Ecuador;MOB;0,916;30;0;0,0661
593998;Ecuador;MOB;0,916;30;0;0,0661
593999;Ecuador;MOB;0,916;30;0;0,0661
20;Egypt;FIX;0,8404;30;0;0,0661
2001;Egypt;MOB;0,8404;30;0;0,0661
202;Egypt;FIX;0,8404;30;0;0,0661
203;Egypt;FIX;0,8404;30;0;0,0661
503;El Salvador;FIX;0,916;30;0;0,0661
5032;El Salvador;FIX;0,916;30;0;0,0661
50338;El Salvador;MOB;0,916;30;0;0,0661
50339;El Salvador;MOB;0,916;30;0;0,0661
5037;El Salvador;MOB;0,916;30;0;0,0661
503730;El Salvador;MOB;0,916;30;0;0,0661
503776;El Salvador;MOB;0,916;30;0;0,0661
503777;El Salvador;MOB;0,916;30;0;0,0661
503797;El Salvador;MOB;0,916;30;0;0,0661
5038;El Salvador;MOB;0,916;30;0;0,0661
5039;El Salvador;MOB;0,916;30;0;0,0661
8813;Ellipso-3;MOB;16,7984;30;0;0,0661
882;Emsat;MOB;16,7984;30;0;0,0661
88216;Emsat;MOB;16,7984;30;0;0,0661
88222;Emsat;MOB;16,7984;30;0;0,0661
88228;Emsat;MOB;16,7984;30;0;0,0661
88232;Emsat;MOB;16,7984;30;0;0,0661
240;Equatorial Guinea;FIX;1,8488;30;0;0,0661
2403;Equatorial Guinea;MOB;1,8488;30;0;0,0661
2404;Equatorial Guinea;MOB;1,8488;30;0;0,0661
2405;Equatorial Guinea;MOB;1,8488;30;0;0,0661
2406;Equatorial Guinea;MOB;1,8488;30;0;0,0661
2407;Equatorial Guinea;MOB;1,8488;30;0;0,0661
291;Eritrea;FIX;1,8488;30;0;0,0661
372;Estonia;FIX;0,2269;30;0;0,0661
3725;Estonia;MOB;0,5883;30;0;0,0661
37250;Estonia;MOB;0,5883;30;0;0,0661
37251;Estonia;MOB;0,5883;30;0;0,0661
37252;Estonia;MOB;0,5883;30;0;0,0661
37253;Estonia;MOB;0,5883;30;0;0,0661
372531;Estonia;MOB;0,5883;30;0;0,0661
372532;Estonia;MOB;0,5883;30;0;0,0661
37255;Estonia;MOB;0,5883;30;0;0,0661
37256;Estonia;MOB;0,5883;30;0;0,0661
37257;Estonia;MOB;0,5883;30;0;0,0661
37258;Estonia;MOB;0,5883;30;0;0,0661
37259;Estonia;MOB;0,5883;30;0;0,0661
